estado_abrev,regional_nome,municipio,municipio_id_sdv
RS,CRS 04 Santa Maria,Faxinal do Soturno,430800
RS,CRS 04 Santa Maria,Formigueiro,430840
RS,CRS 04 Santa Maria,Itaara,431053
RS,CRS 04 Santa Maria,Ivorá,431075
RS,CRS 04 Santa Maria,Jaguari,431110
RS,CRS 04 Santa Maria,Jari,431113
RS,CRS 04 Santa Maria,Júlio de Castilhos,431120
RS,CRS 04 Santa Maria,Mata,431210
RS,CRS 04 Santa Maria,Nova Esperança do Sul,431303
RS,CRS 04 Santa Maria,Nova Palma,431310
RS,CRS 04 Santa Maria,Paraíso do Sul,431402
RS,CRS 04 Santa Maria,Pinhal Grande,431447
RS,CRS 04 Santa Maria,Quevedos,431532
RS,CRS 04 Santa Maria,Restinga Seca,431550
RS,CRS 04 Santa Maria,Santa Maria,431690
RS,CRS 04 Santa Maria,Santiago,431740
RS,CRS 04 Santa Maria,São Francisco de Assis,431810
RS,CRS 04 Santa Maria,São João do Polêsine,431843
RS,CRS 04 Santa Maria,São Martinho da Serra,431912
RS,CRS 04 Santa Maria,São Pedro do Sul,431940
RS,CRS 04 Santa Maria,São Sepé,431960
RS,CRS 04 Santa Maria,São Vicente do Sul,431980
RS,CRS 04 Santa Maria,Silveira Martins,432065
RS,CRS 04 Santa Maria,Toropi,432149
RS,CRS 04 Santa Maria,Unistalda,432237
RS,CRS 04 Santa Maria,Vila Nova do Sul,432345
RS,CRS 05 Caxias do Sul,Alto Feliz,430057
RS,CRS 05 Caxias do Sul,Antônio Prado,430080
RS,CRS 05 Caxias do Sul,Bento Gonçalves,430210
RS,CRS 05 Caxias do Sul,Boa Vista do Sul,430225
RS,CRS 05 Caxias do Sul,Bom Jesus,430230
RS,CRS 05 Caxias do Sul,Bom Princípio,430235
RS,CRS 05 Caxias do Sul,Campestre da Serra,430367
RS,CRS 05 Caxias do Sul,Canela,430440
RS,CRS 05 Caxias do Sul,Carlos Barbosa,430480
RS,CRS 05 Caxias do Sul,Caxias do Sul,430510
RS,CRS 05 Caxias do Sul,Coronel Pilar,430593
RS,CRS 05 Caxias do Sul,Cotiporã,430595
RS,CRS 05 Caxias do Sul,Esmeralda,430740
RS,CRS 05 Caxias do Sul,Fagundes Varela,430786
RS,CRS 05 Caxias do Sul,Farroupilha,430790
RS,CRS 05 Caxias do Sul,Feliz,430810
RS,CRS 05 Caxias do Sul,Flores da Cunha,430820
RS,CRS 05 Caxias do Sul,Garibaldi,430860
RS,CRS 05 Caxias do Sul,Gramado,430910
RS,CRS 05 Caxias do Sul,Guabiju,430925
RS,CRS 05 Caxias do Sul,Guaporé,430940
RS,CRS 05 Caxias do Sul,Ipê,431043
RS,CRS 05 Caxias do Sul,Jaquirana,431112
RS,CRS 05 Caxias do Sul,Linha Nova,431164
RS,CRS 05 Caxias do Sul,Monte Alegre dos Campos,431237
RS,CRS 05 Caxias do Sul,Monte Belo do Sul,431238
RS,CRS 05 Caxias do Sul,Muitos Capões,431261
RS,CRS 05 Caxias do Sul,Nova Araçá,431280
